Extracted:,"United Nations High Commissioner for Refugees"
"Date extracted:","26/04/2021 14:32 UTC"
"Last updated:","08 December 2020"
"Some data presented may differ from statistics published previously due to retroactive changes or the inclusion of previously unavailable data."

"Data table contains the following:","Population figures"
"Content type","End year stock population totals"
"Data quick link",https://www.unhcr.org/refugee-statistics/download/?url=0DHmas
"Data definitions",https://www.unhcr.org/refugee-statistics/methodology/
"Usage licence",https://creativecommons.org/licenses/by/4.0/
"Population types included","REF,ROC,ASY,IDP,IOC,VDA,OOC,STA"
Years:
Origin:,all
"Country of asylum:",all
Year,"Country of origin","Country of origin (ISO)","Country of asylum","Country of asylum (ISO)","Female 0 - 4","Female 5 - 11","Female 12 - 17","Female 5 - 17","Female 18 - 59","Female 60",f_other,"Female total",f_unknown,"Male 0 - 4","Male 5 - 11","Male 12 - 17","Male 5 - 17","Male 18 - 59","Male 60","Male total",m_other,m_unknown,Total
2019,"Bosnia and Herzegovina",BIH,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,8197
2019,Cuba,CUB,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,7
2019,Ethiopia,ETH,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,5
2019,Croatia,HRV,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,0,0,0,,0,0,,0,,0,0,0,,5,0,5,,,17972
2019,"Iran (Islamic Rep. of)",IRN,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,303
2019,Iraq,IRQ,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,314
2019,Libya,LBY,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,45
2019,Pakistan,PAK,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,363
2019,"Russian Federation",RUS,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,5
2019,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,967,1050,1106,,3138,1196,,7457,,1035,1052,1133,,4276,1198,8694,,,214696
2019,Somalia,SOM,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,5
2019,Sudan,SDN,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,5
2019,"Syrian Arab Rep.",SYR,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,703
2019,Turkey,TUR,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,7,13,6,,24,0,,50,,9,7,5,,23,0,44,,,94
2019,Ukraine,UKR,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,15
2019,Stateless,XXA,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,1951
2019,"Unknown ",,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,1212
2019,Burundi,BDI,Senegal,SEN,0,0,6,,0,0,,6,,0,0,0,,0,0,0,,,6
2019,"Central African Rep.",CAF,Senegal,SEN,12,19,25,,69,5,,130,,11,13,15,,58,0,97,,,227
2019,Chad,TCD,Senegal,SEN,0,0,0,,8,0,,8,,0,0,0,,0,0,0,,,8
2019,"Dem. Rep. of the Congo",COD,Senegal,SEN,0,0,0,,5,0,,5,,0,0,6,,0,0,6,,,11
2019,Gambia,GMB,Senegal,SEN,0,0,0,,0,0,,0,,0,0,0,,10,0,10,,,10
2019,"Cote d'Ivoire",CIV,Senegal,SEN,0,0,5,,9,0,,14,,0,0,0,,8,0,8,,,22
2019,Mauritania,MRT,Senegal,SEN,562,1784,1267,,3313,476,,7402,,639,1749,1175,,2758,427,6748,,,14150
2019,Rwanda,RWA,Senegal,SEN,0,0,0,,5,0,,5,,0,0,0,,6,0,6,,,11
2019,Sudan,SDN,Senegal,SEN,0,0,0,,0,0,,0,,0,0,0,,5,0,5,,,5
2019,Turkey,TUR,Senegal,SEN,0,5,0,,0,0,,5,,0,0,0,,7,0,7,,,12
2019,Stateless,XXA,Singapore,SGP,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,1303
2019,"Cote d'Ivoire",CIV,"Sierra Leone",SLE,0,0,5,,6,0,,11,,0,0,0,,5,0,5,,,16
2019,Liberia,LBR,"Sierra Leone",SLE,13,27,43,,154,0,,237,,13,36,35,,99,5,188,,,425
2019,Bangladesh,BGD,Somalia,SOM,0,0,0,,0,0,,0,,0,0,6,,0,0,6,,,6
2019,Cameroon,CMR,Somalia,SOM,0,0,0,,0,0,,0,,0,0,5,,0,0,5,,,5
2019,Eritrea,ERI,Somalia,SOM,0,6,8,,10,0,,24,,7,0,7,,19,0,33,,,57
2019,Ethiopia,ETH,Somalia,SOM,338,602,334,,921,10,,2205,,318,575,334,,827,38,2092,,,4297
2019,Palestinian,PSE,Somalia,SOM,0,0,0,,0,5,,5,,0,0,0,,16,0,16,,,21
2019,Iraq,IRQ,Somalia,SOM,0,0,0,,9,0,,9,,0,5,0,,7,0,12,,,21
2019,Somalia,SOM,Somalia,SOM,342651,292869,150676,,540302,14568,,1341066,,360926,306109,150936,,473206,15888,1307065,,,2648131
2019,Sudan,SDN,Somalia,SOM,0,5,0,,0,0,,5,,0,0,0,,0,0,0,,,5
2019,"Syrian Arab Rep.",SYR,Somalia,SOM,10,12,18,,48,0,,88,,5,18,17,,110,6,156,,,244
2019,Yemen,YEM,Somalia,SOM,341,947,721,,2604,269,,4882,,404,952,834,,5764,403,8357,,,13239
2019,Afghanistan,AFG,Spain,ESP,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,395
2019,Algeria,DZA,Spain,ESP,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,61
2019,Angola,AGO,Spain,ESP,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,6
2019,Egypt,EGY,Spain,ESP,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,39
2019,Armenia,ARM,Spain,ESP,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,36
2019,Azerbaijan,AZE,Spain,ESP,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,49
2019,Burundi,BDI,Spain,ESP,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,6
2019,Benin,BEN,Spain,ESP,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,5
2019,Bangladesh,BGD,Spain,ESP,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,18
2019,Belarus,BLR,Spain,ESP,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,10
2019,"Bolivia (Plurinational State of)",BOL,Spain,ESP,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,9
2019,Brazil,BRA,Spain,ESP,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,14
2019,"Central African Rep.",CAF,Spain,ESP,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,90
2019,Chad,TCD,Spain,ESP,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,6
2019,China,CHN,Spain,ESP,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,20
2019,Cameroon,CMR,Spain,ESP,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,95
2019,Congo,COG,Spain,ESP,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,42
2019,"Dem. Rep. of the Congo",COD,Spain,ESP,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,50
2019,Colombia,COL,Spain,ESP,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,242
2019,Cuba,CUB,Spain,ESP,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,856
2019,"Dominican Rep.",DOM,Spain,ESP,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,8
2019,"Equatorial Guinea",GNQ,Spain,ESP,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,30
2019,Eritrea,ERI,Spain,ESP,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,291
2019,Ethiopia,ETH,Spain,ESP,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,55
2019,Gambia,GMB,Spain,ESP,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,35
2019,Palestinian,PSE,Spain,ESP,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,1184
2019,Georgia,GEO,Spain,ESP,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,18
2019,Guinea-Bissau,GNB,Spain,ESP,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,5
2019,Guatemala,GTM,Spain,ESP,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,23
2019,Guinea,GIN,Spain,ESP,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,24
2019,Haiti,HTI,Spain,ESP,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,14
2019,Honduras,HND,Spain,ESP,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,281
2019,"Cote d'Ivoire",CIV,Spain,ESP,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,206
2019,India,IND,Spain,ESP,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,8
2019,"Iran (Islamic Rep. of)",IRN,Spain,ESP,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,87
2019,Iraq,IRQ,Spain,ESP,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,292
2019,Jamaica,JAM,Spain,ESP,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,32
2019,Jordan,JOR,Spain,ESP,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,30
2019,Kazakhstan,KAZ,Spain,ESP,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,15
2019,Kyrgyzstan,KGZ,Spain,ESP,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,9
2019,Liberia,LBR,Spain,ESP,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,5
2019,Libya,LBY,Spain,ESP,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,51
2019,Lebanon,LBN,Spain,ESP,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,25
2019,"Sri Lanka",LKA,Spain,ESP,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,87
2019,Mauritania,MRT,Spain,ESP,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,5
2019,Mexico,MEX,Spain,ESP,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,18
2019,Mali,MLI,Spain,ESP,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,98
2019,Mongolia,MNG,Spain,ESP,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,5
2019,Morocco,MAR,Spain,ESP,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,366
2019,Myanmar,MMR,Spain,ESP,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,8
2019,Nicaragua,NIC,Spain,ESP,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,182
2019,Nigeria,NGA,Spain,ESP,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,87
2019,Pakistan,PAK,Spain,ESP,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,407
2019,Paraguay,PRY,Spain,ESP,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,5
2019,Peru,PER,Spain,ESP,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,26
2019,"Russian Federation",RUS,Spain,ESP,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,211
2019,Rwanda,RWA,Spain,ESP,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,5
2019,"El Salvador",SLV,Spain,ESP,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,274
2019,"Saudi Arabia",SAU,Spain,ESP,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,5
2019,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,Spain,ESP,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,6
2019,Senegal,SEN,Spain,ESP,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,7
2019,"Sierra Leone",SLE,Spain,ESP,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,11
2019,Somalia,SOM,Spain,ESP,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,747
2019,Sudan,SDN,Spain,ESP,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,63
2019,"South Sudan",SSD,Spain,ESP,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,5
2019,"Syrian Arab Rep.",SYR,Spain,ESP,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,14133
2019,Tajikistan,TJK,Spain,ESP,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,5
2019,Togo,TGO,Spain,ESP,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,13
2019,Tunisia,TUN,Spain,ESP,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,7
2019,Turkey,TUR,Spain,ESP,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,31
2019,Uganda,UGA,Spain,ESP,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,5
2019,Ukraine,UKR,Spain,ESP,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,631
2019,Uzbekistan,UZB,Spain,ESP,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,15
2019,"Venezuela (Bolivarian Republic of)",VEN,Spain,ESP,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,35243
2019,"Western Sahara",ESH,Spain,ESP,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,19
2019,Yemen,YEM,Spain,ESP,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,206
2019,Stateless,XXA,Spain,ESP,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,4246
2019,Tibetan,TIB,Spain,ESP,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,5
2019,"Unknown ",,Spain,ESP,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,33
2019,Stateless,XXA,"Viet Nam",VNM,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,30581
2019,Cuba,CUB,"Saint Kitts and Nevis",KNA,0,0,0,,0,0,,0,,0,5,0,,0,0,5,,,5
2019,Afghanistan,AFG,Sudan,SDN,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,5
2019,Argentina,ARG,Sudan,SDN,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,5
2019,"Central African Rep.",CAF,Sudan,SDN,2019,3608,1812,,6009,689,,14137,,1946,3334,1700,,4380,464,11824,,,25961
2019,Chad,TCD,Sudan,SDN,329,241,793,,364,104,,1831,,337,240,617,,400,56,1650,,,3481
2019,Eritrea,ERI,Sudan,SDN,1971,8428,7829,,34354,4391,,56973,,2045,8663,8114,,31924,5231,55977,,,112950
2019,Ethiopia,ETH,Sudan,SDN,204,595,555,,2983,352,,4689,,210,657,584,,3431,581,5463,,,10152
2019,Palestinian,PSE,Sudan,SDN,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,165
2019,Jordan,JOR,Sudan,SDN,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,6
2019,Kuwait,KWT,Sudan,SDN,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,5
2019,Somalia,SOM,Sudan,SDN,19,38,23,,76,5,,161,,13,36,24,,199,5,277,,,438
2019,Sudan,SDN,Sudan,SDN,0,0,0,,0,0,,1069411,,0,0,0,,0,0,816371,,,1885782
2019,"South Sudan",SSD,Sudan,SDN,52803,97079,64237,,184346,20292,,418757,,54178,97384,63107,,158189,19302,392160,,,810917
2019,"Syrian Arab Rep.",SYR,Sudan,SDN,3440,8921,5519,,22935,1323,,42138,,3619,10257,6169,,29794,1516,51355,,,93493
2019,Yemen,YEM,Sudan,SDN,26,53,42,,235,13,,369,,31,83,49,,665,30,858,,,1227
2019,"Unknown ",,Sudan,SDN,0,29,26,,74,12,,141,,7,33,33,,121,26,220,,,361
2019,Cuba,CUB,Suriname,SUR,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,36
2019,"Venezuela (Bolivarian Republic of)",VEN,Suriname,SUR,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,8
2019,Burundi,BDI,"South Sudan",SSD,0,0,0,,5,0,,5,,0,0,0,,52,0,52,,,57
2019,"Central African Rep.",CAF,"South Sudan",SSD,49,309,168,,529,21,,1076,,71,351,157,,401,24,1004,,,2080
2019,"Dem. Rep. of the Congo",COD,"South Sudan",SSD,773,2153,1229,,4127,418,,8700,,845,2109,1215,,3163,312,7644,,,16344
2019,Eritrea,ERI,"South Sudan",SSD,10,11,0,,37,0,,58,,7,0,12,,113,10,142,,,200
2019,Ethiopia,ETH,"South Sudan",SSD,354,451,342,,986,70,,2203,,383,505,402,,552,18,1860,,,4063
2019,Sudan,SDN,"South Sudan",SSD,24765,37396,23703,,55379,3413,,144656,,25732,38549,23252,,39995,3379,130907,,,275563
2019,"South Sudan",SSD,"South Sudan",SSD,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,1675815
2019,Afghanistan,AFG,Slovakia,SVK,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,276
2019,Angola,AGO,Slovakia,SVK,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,24
2019,Egypt,EGY,Slovakia,SVK,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,5
2019,Armenia,ARM,Slovakia,SVK,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,34
2019,Burundi,BDI,Slovakia,SVK,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,5
2019,"Bosnia and Herzegovina",BIH,Slovakia,SVK,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,36
2019,Bulgaria,BGR,Slovakia,SVK,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,8
2019,Cambodia,KHM,Slovakia,SVK,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,5
2019,China,CHN,Slovakia,SVK,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,5
2019,Cameroon,CMR,Slovakia,SVK,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,9
2019,"Dem. Rep. of the Congo",COD,Slovakia,SVK,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,16
2019,Cuba,CUB,Slovakia,SVK,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,32
2019,Palestinian,PSE,Slovakia,SVK,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,7
2019,"Iran (Islamic Rep. of)",IRN,Slovakia,SVK,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,31
2019,Iraq,IRQ,Slovakia,SVK,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,214
2019,Liberia,LBR,Slovakia,SVK,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,5
2019,Pakistan,PAK,Slovakia,SVK,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,7
2019,Romania,ROU,Slovakia,SVK,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,37
2019,"Russian Federation",RUS,Slovakia,SVK,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,37
2019,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,Slovakia,SVK,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,46
2019,Somalia,SOM,Slovakia,SVK,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,32
2019,"Viet Nam",VNM,Slovakia,SVK,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,16
2019,"Syrian Arab Rep.",SYR,Slovakia,SVK,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,14
2019,Uganda,UGA,Slovakia,SVK,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,5
2019,Ukraine,UKR,Slovakia,SVK,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,24
2019,Uzbekistan,UZB,Slovakia,SVK,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,5
2019,Yemen,YEM,Slovakia,SVK,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,21
2019,Stateless,XXA,Slovakia,SVK,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,1532
2019,Afghanistan,AFG,Slovenia,SVN,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,51
2019,"Bosnia and Herzegovina",BIH,Slovenia,SVN,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,6
2019,Cameroon,CMR,Slovenia,SVN,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,5
2019,"Dem. Rep. of the Congo",COD,Slovenia,SVN,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,6
2019,Eritrea,ERI,Slovenia,SVN,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,82
2019,Palestinian,PSE,Slovenia,SVN,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,14
2019,"Iran (Islamic Rep. of)",IRN,Slovenia,SVN,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,66
2019,Iraq,IRQ,Slovenia,SVN,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,43
2019,Kazakhstan,KAZ,Slovenia,SVN,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,20
2019,Nigeria,NGA,Slovenia,SVN,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,5
2019,"Russian Federation",RUS,Slovenia,SVN,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,19
2019,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,Slovenia,SVN,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,10
2019,Somalia,SOM,Slovenia,SVN,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,50
2019,Sudan,SDN,Slovenia,SVN,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,5
2019,"Syrian Arab Rep.",SYR,Slovenia,SVN,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,307
2019,Turkey,TUR,Slovenia,SVN,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,41
2019,Ukraine,UKR,Slovenia,SVN,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,5
2019,Yemen,YEM,Slovenia,SVN,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,6
2019,Stateless,XXA,Slovenia,SVN,0,0,0,,0,0,,0,,0,0,0,,5,0,5,,,5
2019,Angola,AGO,Eswatini,SWZ,0,6,0,,0,0,,6,,0,0,0,,7,0,7,,,13
2019,Burundi,BDI,Eswatini,SWZ,5,18,19,,47,0,,89,,5,18,13,,58,0,94,,,183
2019,Congo,COG,Eswatini,SWZ,9,0,0,,0,0,,9,,0,7,0,,7,0,14,,,23
2019,"Dem. Rep. of the Congo",COD,Eswatini,SWZ,16,38,21,,108,0,,183,,17,36,24,,141,0,218,,,401
2019,Ethiopia,ETH,Eswatini,SWZ,0,0,0,,0,0,,0,,0,0,0,,9,0,9,,,9
2019,Guinea,GIN,Eswatini,SWZ,0,0,0,,0,0,,0,,0,0,0,,5,0,5,,,5
2019,Kenya,KEN,Eswatini,SWZ,0,5,0,,0,0,,5,,0,0,0,,0,0,0,,,5
2019,"Sri Lanka",LKA,Eswatini,SWZ,0,5,0,,0,0,,5,,0,0,0,,0,0,0,,,5
2019,Rwanda,RWA,Eswatini,SWZ,8,7,10,,50,0,,75,,5,11,5,,79,9,109,,,184
2019,Somalia,SOM,Eswatini,SWZ,5,5,0,,5,0,,15,,6,0,0,,78,0,84,,,99
2019,Uganda,UGA,Eswatini,SWZ,0,0,0,,6,0,,6,,0,0,0,,0,0,0,,,6
2019,Zimbabwe,ZWE,Eswatini,SWZ,0,7,0,,0,0,,7,,0,0,0,,0,0,0,,,7
2019,Afghanistan,AFG,Sweden,SWE,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,30546
2019,Albania,ALB,Sweden,SWE,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,327
2019,Algeria,DZA,Sweden,SWE,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,60
2019,Angola,AGO,Sweden,SWE,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,23
2019,Egypt,EGY,Sweden,SWE,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,391
2019,Armenia,ARM,Sweden,SWE,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,378
2019,Azerbaijan,AZE,Sweden,SWE,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,651
2019,Bahrain,BHR,Sweden,SWE,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,17
2019,Burundi,BDI,Sweden,SWE,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,217
2019,Benin,BEN,Sweden,SWE,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,10
2019,Bangladesh,BGD,Sweden,SWE,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,253
2019,"Burkina Faso",BFA,Sweden,SWE,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,5
2019,Belarus,BLR,Sweden,SWE,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,116
2019,"Bolivia (Plurinational State of)",BOL,Sweden,SWE,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,56
2019,Brazil,BRA,Sweden,SWE,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,8
2019,"Bosnia and Herzegovina",BIH,Sweden,SWE,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,95
2019,Bulgaria,BGR,Sweden,SWE,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,16
2019,"Central African Rep.",CAF,Sweden,SWE,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,70
2019,Chad,TCD,Sweden,SWE,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,19
2019,China,CHN,Sweden,SWE,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,285
2019,Chile,CHL,Sweden,SWE,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,13
2019,Cameroon,CMR,Sweden,SWE,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,187
2019,Congo,COG,Sweden,SWE,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,38
2019,"Dem. Rep. of the Congo",COD,Sweden,SWE,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,875
2019,Comoros,COM,Sweden,SWE,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,5
2019,Colombia,COL,Sweden,SWE,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,39
2019,Cuba,CUB,Sweden,SWE,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,36
2019,Djibouti,DJI,Sweden,SWE,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,23
2019,Ecuador,ECU,Sweden,SWE,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,5
2019,"Equatorial Guinea",GNQ,Sweden,SWE,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,6
2019,Eritrea,ERI,Sweden,SWE,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,27933
2019,Ethiopia,ETH,Sweden,SWE,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,2561
